           1 -0.40512198395819304     
           2  -2.4414062499999713E-004
           3  -4.4868965074839923E-002
           4  -2.4414062499999718E-004
           5  -1.6048874667554884E-002
           6  -2.4414062499999718E-004
           7  -8.1088392996007935E-003
           8  -2.4414062499999713E-004
           9  -4.8415551883616839E-003
          10  -2.4414062499999718E-004
          11  -3.1879004199418795E-003
          12  -2.4414062499999724E-004
          13  -2.2370582423843822E-003
          14  -2.4414062499999962E-004
          15  -1.6407594760680410E-003
          16  -2.4414062499999724E-004
          17  -1.2425226809597298E-003
          18  -2.4414062499999913E-004
          19  -9.6357743095585940E-004
          20  -2.4414062499999734E-004
          21  -7.6076575009212551E-004
          22  -2.4414062500000184E-004
          23  -6.0883447250928793E-004
          24  -2.4414062499999740E-004
          25  -4.9220951607062207E-004
          26  -2.4414062499999854E-004
          27  -4.0086395352953842E-004
          28  -2.4414062499999967E-004
          29  -3.2810675449985240E-004
          30  -2.4414062500000065E-004
          31  -2.6933571481697487E-004
          32  -2.4414062499999778E-004
          33  -2.2130241737860416E-004
          34  -2.4414062499999859E-004
          35  -1.8166235213977480E-004
          36  -2.4414062499999930E-004
          37  -1.4869045782386539E-004
          38  -2.4414062500000000E-004
          39  -1.2109608373934609E-004
          40  -2.4414062499999810E-004
          41  -9.7899589242594502E-005
          42  -2.4414062499999870E-004
          43  -7.8348223179309007E-005
          44  -2.4414062500000119E-004
          45  -6.1857659655086659E-005
          46  -2.4414062499999973E-004
          47  -4.7970669420177456E-005
          48  -2.4414062499999859E-004
          49  -3.6327472517929189E-005
          50  -2.4414062500000033E-004
          51  -2.6644207846757337E-005
          52  -2.4414062499999946E-004
          53  -1.8697147628118278E-005
          54  -2.4414062499999886E-004
          55  -1.2311053464529256E-005
          56  -2.4414062499999995E-004
          57  -7.3505766452083560E-006
          58  -2.4414062499999951E-004
          59  -3.7139454329404905E-006
          60  -2.4414062500000011E-004
          61  -1.3284158588452736E-006
          62  -2.4414062500000000E-004
          63  -1.4712764830252495E-007
          64  -2.4414062500000000E-004
