  -3.1415926535897931        1.9993976373924092     
  -3.0925052683774528        1.9945809133573804     
  -3.0434178831651120        1.9849590691974199     
  -2.9943304979527716        1.9705552847778822     
  -2.9452431127404308        1.9514042600770574     
  -2.8961557275280905        1.9275521315908799     
  -2.8470683423157501        1.8990563611860731     
  -2.7979809571034093        1.8659855976694779     
  -2.7488935718910690        1.8284195114070609     
  -2.6998061866787286        1.7864486023910309     
  -2.6507188014663878        1.7401739822174223     
  -2.6016314162540475        1.6897071304994136     
  -2.5525440310417071        1.6351696263031672     
  -2.5034566458293663        1.5766928552532125     
  -2.4543692606170260        1.5144176930129689     
  -2.4052818754046852        1.4484941659029338     
  -2.3561944901923448        1.3790810894741337     
  -2.3071071049800045        1.3063456859075537     
  -2.2580197197676637        1.2304631811612536     
  -2.2089323345553233        1.1516163828356898     
  -2.1598449493429825        1.0699952397741948     
  -2.1107575641306422       0.98579638445956697     
  -2.0616701789183018       0.89922265930921363     
  -2.0125827937059610       0.81048262800998006     
  -1.9634954084936207       0.71979007306997667     
  -1.9144080232812801       0.62736348079778326     
  -1.8653206380689396       0.53342551494979706     
  -1.8162332528565992       0.43820248031374065     
  -1.7671458676442586       0.34192377752060310     
  -1.7180584824319181       0.24482135039843286     
  -1.6689710972195777       0.14712912719933585     
  -1.6198837120072371        4.9082457045828615E-002
  -1.5707963267948966       -4.9082457045824673E-002
  -1.5217089415825560      -0.14712912719933416     
  -1.4726215563702154      -0.24482135039842889     
  -1.4235341711578751      -0.34192377752060166     
  -1.3744467859455345      -0.43820248031373887     
  -1.3253594007331939      -0.53342551494979706     
  -1.2762720155208536      -0.62736348079778192     
  -1.2271846303085130      -0.71979007306997600     
  -1.1780972450961724      -0.81048262800997817     
  -1.1290098598838318      -0.89922265930921141     
  -1.0799224746714913      -0.98579638445956730     
  -1.0308350894591509       -1.0699952397741936     
 -0.98174770424681035       -1.1516163828356900     
 -0.93266031903446978       -1.2304631811612536     
 -0.88357293382212931       -1.3063456859075535     
 -0.83448554860978885       -1.3790810894741292     
 -0.78539816339744828       -1.4484941659029307     
 -0.73631077818510771       -1.5144176930129682     
 -0.68722339297276724       -1.5766928552532131     
 -0.63813600776042678       -1.6351696263031659     
 -0.58904862254808621       -1.6897071304994133     
 -0.53996123733574564       -1.7401739822174220     
 -0.49087385212340517       -1.7864486023910300     
 -0.44178646691106466       -1.8284195114070607     
 -0.39269908169872414       -1.8659855976694779     
 -0.34361169648638362       -1.8990563611860731     
 -0.29452431127404310       -1.9275521315908781     
 -0.24543692606170259       -1.9514042600770563     
 -0.19634954084936207       -1.9705552847778758     
 -0.14726215563702155       -1.9849590691974197     
  -9.8174770424681035E-002  -1.9945809133573802     
  -4.9087385212340517E-002  -1.9993976373924069     
   0.0000000000000000       -1.9993976373924089     
   4.9087385212340517E-002  -1.9945809133573822     
   9.8174770424681035E-002  -1.9849590691974206     
  0.14726215563702155       -1.9705552847778827     
  0.19634954084936207       -1.9514042600770583     
  0.24543692606170259       -1.9275521315908803     
  0.29452431127404310       -1.8990563611860762     
  0.34361169648638362       -1.8659855976694779     
  0.39269908169872414       -1.8284195114070647     
  0.44178646691106466       -1.7864486023910324     
  0.49087385212340517       -1.7401739822174256     
  0.53996123733574564       -1.6897071304994147     
  0.58904862254808621       -1.6351696263031676     
  0.63813600776042678       -1.5766928552532160     
  0.68722339297276724       -1.5144176930129707     
  0.73631077818510771       -1.4484941659029329     
  0.78539816339744828       -1.3790810894741332     
  0.83448554860978885       -1.3063456859075542     
  0.88357293382212931       -1.2304631811612556     
  0.93266031903446978       -1.1516163828356911     
  0.98174770424681035       -1.0699952397741952     
   1.0308350894591509      -0.98579638445956752     
   1.0799224746714913      -0.89922265930921341     
   1.1290098598838318      -0.81048262800997928     
   1.1780972450961724      -0.71979007306997633     
   1.2271846303085130      -0.62736348079778337     
   1.2762720155208536      -0.53342551494979795     
   1.3253594007331939      -0.43820248031373910     
   1.3744467859455345      -0.34192377752060221     
   1.4235341711578751      -0.24482135039843167     
   1.4726215563702154      -0.14712912719933499     
   1.5217089415825560       -4.9082457045825013E-002
   1.5707963267948966        4.9082457045825381E-002
   1.6198837120072371       0.14712912719933566     
   1.6689710972195777       0.24482135039843256     
   1.7180584824319181       0.34192377752060299     
   1.7671458676442586       0.43820248031373987     
   1.8162332528565992       0.53342551494979695     
   1.8653206380689396       0.62736348079778137     
   1.9144080232812801       0.71979007306997644     
   1.9634954084936207       0.81048262800997917     
   2.0125827937059610       0.89922265930921330     
   2.0616701789183018       0.98579638445956697     
   2.1107575641306422        1.0699952397741934     
   2.1598449493429825        1.1516163828356896     
   2.2089323345553233        1.2304631811612534     
   2.2580197197676637        1.3063456859075528     
   2.3071071049800045        1.3790810894741334     
   2.3561944901923448        1.4484941659029336     
   2.4052818754046852        1.5144176930129687     
   2.4543692606170260        1.5766928552532122     
   2.5034566458293663        1.6351696263031661     
   2.5525440310417071        1.6897071304994129     
   2.6016314162540475        1.7401739822174218     
   2.6507188014663878        1.7864486023910304     
   2.6998061866787286        1.8284195114070607     
   2.7488935718910690        1.8659855976694770     
   2.7979809571034093        1.8990563611860725     
   2.8470683423157501        1.9275521315908788     
   2.8961557275280905        1.9514042600770560     
   2.9452431127404308        1.9705552847778818     
   2.9943304979527716        1.9849590691974197     
   3.0434178831651120        1.9945809133573802     
   3.0925052683774528        1.9993976373924074     
